Title,Artist,Year,ImageURL,Styles,Genres,Media,Dimensions,Description,PaintingURL,image_urls,images
Bretons and cows,Paul Gauguin,,https://uploads5.wikiart.org/images/paul-gauguin/bretons-and-cows-1889.jpg!Large.jpg,Post-Impressionism,sketch and study,watercolor; paper,,,https://www.wikiart.org/en/paul-gauguin/bretons-and-cows-1889,https://uploads5.wikiart.org/images/paul-gauguin/bretons-and-cows-1889.jpg!Large.jpg,"[{'url': 'https://uploads5.wikiart.org/images/paul-gauguin/bretons-and-cows-1889.jpg!Large.jpg', 'path': 'full/308e894bd374feac82c7459b5f0a2dac9273e668.jpg', 'checksum': 'bfece8a4307a10ae07946a67be6c22ab', 'status': 'downloaded'}]"
Brittany landscape with women carrying sack,Paul Gauguin,,https://uploads5.wikiart.org/images/paul-gauguin/brittany-landscape-with-women-carrying-sack-1889.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/brittany-landscape-with-women-carrying-sack-1889,https://uploads5.wikiart.org/images/paul-gauguin/brittany-landscape-with-women-carrying-sack-1889.jpg!Large.jpg,"[{'url': 'https://uploads5.wikiart.org/images/paul-gauguin/brittany-landscape-with-women-carrying-sack-1889.jpg!Large.jpg', 'path': 'full/104695ab8cab234039bf19b6ca62ad0d198c2498.jpg', 'checksum': '7a36bed64caf8041ee847499ba637270', 'status': 'downloaded'}]"
In Brittany,Paul Gauguin,,https://uploads0.wikiart.org/images/paul-gauguin/in-brittany-1889.jpg!Large.jpg,Post-Impressionism,genre painting,watercolor; paper,,,https://www.wikiart.org/en/paul-gauguin/in-brittany-1889,https://uploads0.wikiart.org/images/paul-gauguin/in-brittany-1889.jpg!Large.jpg,"[{'url': 'https://uploads0.wikiart.org/images/paul-gauguin/in-brittany-1889.jpg!Large.jpg', 'path': 'full/f70ac632f422f69ddfdef490f6180664f1880a7b.jpg', 'checksum': '41d6dfee8fc48250c3998f66a6934219', 'status': 'downloaded'}]"
Breton Girls by the sea,Paul Gauguin,,https://uploads3.wikiart.org/images/paul-gauguin/breton-girls-by-the-sea-1889.jpg!Large.jpg,Post-Impressionism,portrait,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/breton-girls-by-the-sea-1889,https://uploads3.wikiart.org/images/paul-gauguin/breton-girls-by-the-sea-1889.jpg!Large.jpg,"[{'url': 'https://uploads3.wikiart.org/images/paul-gauguin/breton-girls-by-the-sea-1889.jpg!Large.jpg', 'path': 'full/49107ad1d582adc79c024451652b266d6e154c72.jpg', 'checksum': '737e70d1579685d837c35dacafe6f6c9', 'status': 'downloaded'}]"
Breton Boy in a Landscape with Goose,Paul Gauguin,,https://uploads7.wikiart.org/images/paul-gauguin/breton-boy-in-a-landscape-with-goose-1889.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/breton-boy-in-a-landscape-with-goose-1889,https://uploads7.wikiart.org/images/paul-gauguin/breton-boy-in-a-landscape-with-goose-1889.jpg!Large.jpg,"[{'url': 'https://uploads7.wikiart.org/images/paul-gauguin/breton-boy-in-a-landscape-with-goose-1889.jpg!Large.jpg', 'path': 'full/a3de8b257ec2749352c8d668d25f6b61d55c8676.jpg', 'checksum': '5856d313f7dcc5340325bce6a5838d34', 'status': 'downloaded'}]"
In the Waves,Paul Gauguin,,https://uploads1.wikiart.org/images/paul-gauguin/in-the-waves-1889.jpg!Large.jpg,Post-Impressionism,nude painting (nu),oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/in-the-waves-1889,https://uploads1.wikiart.org/images/paul-gauguin/in-the-waves-1889.jpg!Large.jpg,"[{'url': 'https://uploads1.wikiart.org/images/paul-gauguin/in-the-waves-1889.jpg!Large.jpg', 'path': 'full/af7be63891e8bea02d8c6c1fb8a994d0af6a41a0.jpg', 'checksum': 'f2accea367c1793a0559ea4b925f39b6', 'status': 'downloaded'}]"
Breton Eve,Paul Gauguin,,https://uploads8.wikiart.org/images/paul-gauguin/breton-eve-1889.jpg!Large.jpg,Post-Impressionism,nude painting (nu),pastel; watercolor; paper,,,https://www.wikiart.org/en/paul-gauguin/breton-eve-1889,https://uploads8.wikiart.org/images/paul-gauguin/breton-eve-1889.jpg!Large.jpg,"[{'url': 'https://uploads8.wikiart.org/images/paul-gauguin/breton-eve-1889.jpg!Large.jpg', 'path': 'full/2f3627892cea3b325930da1df93281b8ebed52b7.jpg', 'checksum': '4562fe48e61f1213da2f87ce7b61cbd3', 'status': 'downloaded'}]"
Rocks on the coast,Paul Gauguin,,https://uploads7.wikiart.org/images/paul-gauguin/rocks-on-the-coast-1889.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/rocks-on-the-coast-1889,https://uploads7.wikiart.org/images/paul-gauguin/rocks-on-the-coast-1889.jpg!Large.jpg,"[{'url': 'https://uploads7.wikiart.org/images/paul-gauguin/rocks-on-the-coast-1889.jpg!Large.jpg', 'path': 'full/99ca98dd5b0603a2698629a1e9b056c8f2d105a7.jpg', 'checksum': 'e67a0541f28807f6fdcdd3b7fb725617', 'status': 'downloaded'}]"
"Bonjour, Monsieur Gauguin",Paul Gauguin,,https://uploads4.wikiart.org/images/paul-gauguin/bonjour-monsieur-gauguin-1889.jpg!Large.jpg,Post-Impressionism,genre painting,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/bonjour-monsieur-gauguin-1889,https://uploads4.wikiart.org/images/paul-gauguin/bonjour-monsieur-gauguin-1889.jpg!Large.jpg,"[{'url': 'https://uploads4.wikiart.org/images/paul-gauguin/bonjour-monsieur-gauguin-1889.jpg!Large.jpg', 'path': 'full/73161bff4a09c8f9fe78060f58d33fd2db980381.jpg', 'checksum': '45eb37630495503324f5919e6835322f', 'status': 'downloaded'}]"
Landscape with two breton women,Paul Gauguin,,https://uploads2.wikiart.org/images/paul-gauguin/landscape-with-two-breton-women-1889.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/landscape-with-two-breton-women-1889,https://uploads2.wikiart.org/images/paul-gauguin/landscape-with-two-breton-women-1889.jpg!Large.jpg,"[{'url': 'https://uploads2.wikiart.org/images/paul-gauguin/landscape-with-two-breton-women-1889.jpg!Large.jpg', 'path': 'full/ba83883dac76a1fe2dc98bbd13399fae20050893.jpg', 'checksum': 'ae7b5dd750356be6ee8d172f462365f3', 'status': 'downloaded'}]"
Breton Landscape - Fields by the Sea (Le Pouldu),Paul Gauguin,,https://uploads6.wikiart.org/images/paul-gauguin/breton-landscape-fields-by-the-sea-le-pouldu-1889.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/breton-landscape-fields-by-the-sea-le-pouldu-1889,https://uploads6.wikiart.org/images/paul-gauguin/breton-landscape-fields-by-the-sea-le-pouldu-1889.jpg!Large.jpg,"[{'url': 'https://uploads6.wikiart.org/images/paul-gauguin/breton-landscape-fields-by-the-sea-le-pouldu-1889.jpg!Large.jpg', 'path': 'full/2a4a9971eb1e0cb2ace7b905449b3bbb303454e1.jpg', 'checksum': '5a0fd8b4998138303db7786a679a43d5', 'status': 'downloaded'}]"
Night Cafe in Arles (Madame Ginoux),Paul Gauguin,,https://uploads8.wikiart.org/images/vincent-van-gogh/night-cafe-in-arles-madame-ginoux-1888.jpg!Large.jpg,Post-Impressionism,genre painting,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/night-cafe-in-arles-madame-ginoux-1888,https://uploads8.wikiart.org/images/vincent-van-gogh/night-cafe-in-arles-madame-ginoux-1888.jpg!Large.jpg,"[{'url': 'https://uploads8.wikiart.org/images/vincent-van-gogh/night-cafe-in-arles-madame-ginoux-1888.jpg!Large.jpg', 'path': 'full/226c978103c9ec4a44ad6b9ca2c2e4f5cb847140.jpg', 'checksum': 'acc52ab52fe970c1395071d6ac0d6225', 'status': 'downloaded'}]"
Willow by the Aven,Paul Gauguin,,https://uploads7.wikiart.org/images/paul-gauguin/willow-by-the-aven-1888.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/willow-by-the-aven-1888,https://uploads7.wikiart.org/images/paul-gauguin/willow-by-the-aven-1888.jpg!Large.jpg,"[{'url': 'https://uploads7.wikiart.org/images/paul-gauguin/willow-by-the-aven-1888.jpg!Large.jpg', 'path': 'full/baca727287a3c7147da1d5154cd730bd80ea1500.jpg', 'checksum': 'db1ccf30e84f345b642f4e8765654838', 'status': 'downloaded'}]"
A breton boy,Paul Gauguin,,https://uploads2.wikiart.org/images/paul-gauguin/a-breton-boy-1889-1.jpg,Post-Impressionism,nude painting (nu),oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/a-breton-boy-1889-1,https://uploads2.wikiart.org/images/paul-gauguin/a-breton-boy-1889-1.jpg,"[{'url': 'https://uploads2.wikiart.org/images/paul-gauguin/a-breton-boy-1889-1.jpg', 'path': 'full/6ac0a3010282b5e954bf42c1cea8bfcfd61748d5.jpg', 'checksum': '233f350687ed8dd98f16a678123aa049', 'status': 'downloaded'}]"
Washerwomen,Paul Gauguin,,https://uploads0.wikiart.org/images/paul-gauguin/washerwomen-1888.jpg!Large.jpg,Post-Impressionism,genre painting,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/washerwomen-1888,https://uploads0.wikiart.org/images/paul-gauguin/washerwomen-1888.jpg!Large.jpg,"[{'url': 'https://uploads0.wikiart.org/images/paul-gauguin/washerwomen-1888.jpg!Large.jpg', 'path': 'full/b8ea64e2db45534a1d37ed22e38e7ca4dee301f6.jpg', 'checksum': '27d8194ed8785dc24181505183e157c0', 'status': 'downloaded'}]"
Upstream of Pont-Aven,Paul Gauguin,,https://uploads1.wikiart.org/images/paul-gauguin/upstream-of-pont-aven-1888.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/upstream-of-pont-aven-1888,https://uploads1.wikiart.org/images/paul-gauguin/upstream-of-pont-aven-1888.jpg!Large.jpg,"[{'url': 'https://uploads1.wikiart.org/images/paul-gauguin/upstream-of-pont-aven-1888.jpg!Large.jpg', 'path': 'full/d4b377de186850357fafee9cde25a16bef56b99d.jpg', 'checksum': 'b90d138bdef2227c8a6ef071fdff9915', 'status': 'downloaded'}]"
The clog-maker,Paul Gauguin,,https://uploads3.wikiart.org/images/paul-gauguin/the-clog-maker-1888.jpg!Large.jpg,Post-Impressionism,genre painting,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/the-clog-maker-1888,https://uploads3.wikiart.org/images/paul-gauguin/the-clog-maker-1888.jpg!Large.jpg,"[{'url': 'https://uploads3.wikiart.org/images/paul-gauguin/the-clog-maker-1888.jpg!Large.jpg', 'path': 'full/875eb832fb2626ca794f225ddd970504d577c231.jpg', 'checksum': 'f13fd6363be27247283643d6dc63e386', 'status': 'downloaded'}]"
Washerwomen at Roubine du Roi,Paul Gauguin,,https://uploads0.wikiart.org/images/paul-gauguin/washerwomen-at-roubine-du-roi-1888.jpg!Large.jpg,Post-Impressionism,genre painting,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/washerwomen-at-roubine-du-roi-1888,https://uploads0.wikiart.org/images/paul-gauguin/washerwomen-at-roubine-du-roi-1888.jpg!Large.jpg,"[{'url': 'https://uploads0.wikiart.org/images/paul-gauguin/washerwomen-at-roubine-du-roi-1888.jpg!Large.jpg', 'path': 'full/baa587004f3c69712b22843675384977efad7600.jpg', 'checksum': '81ec144dd9cf311cfcec7d3fcecd4cbd', 'status': 'downloaded'}]"
Young woman at the window,Paul Gauguin,,https://uploads5.wikiart.org/images/paul-gauguin/young-woman-at-the-window-1888.jpg!Large.jpg,Post-Impressionism,portrait,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/young-woman-at-the-window-1888,https://uploads5.wikiart.org/images/paul-gauguin/young-woman-at-the-window-1888.jpg!Large.jpg,"[{'url': 'https://uploads5.wikiart.org/images/paul-gauguin/young-woman-at-the-window-1888.jpg!Large.jpg', 'path': 'full/ba84ea54299996c9c7df0005bcf53c55d864bd75.jpg', 'checksum': '2a4943643e03060645331b9a11cbe900', 'status': 'downloaded'}]"
Still Life with Three Puppies,Paul Gauguin,,https://uploads0.wikiart.org/images/paul-gauguin/still-life-with-three-puppies-1888.jpg!Large.jpg,Post-Impressionism,still life; animal painting,oil; panel,,,https://www.wikiart.org/en/paul-gauguin/still-life-with-three-puppies-1888,https://uploads0.wikiart.org/images/paul-gauguin/still-life-with-three-puppies-1888.jpg!Large.jpg,"[{'url': 'https://uploads0.wikiart.org/images/paul-gauguin/still-life-with-three-puppies-1888.jpg!Large.jpg', 'path': 'full/988f170b65b82566c8e5094c07a3ff7c49e775f0.jpg', 'checksum': '6256b95556049891b3d1f0bb412babfd', 'status': 'downloaded'}]"
View of Pont-Aven from Lezaven,Paul Gauguin,,https://uploads1.wikiart.org/images/paul-gauguin/view-of-pont-aven-from-lezaven-1888.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/view-of-pont-aven-from-lezaven-1888,https://uploads1.wikiart.org/images/paul-gauguin/view-of-pont-aven-from-lezaven-1888.jpg!Large.jpg,"[{'url': 'https://uploads1.wikiart.org/images/paul-gauguin/view-of-pont-aven-from-lezaven-1888.jpg!Large.jpg', 'path': 'full/320fc9938b21a605bb8cf7b118f0290f4c4aa720.jpg', 'checksum': 'a9211ba9ed9027fe11ef68bed85c3261', 'status': 'downloaded'}]"
Self-Portrait with Portrait of Émile Bernard (Les misérables),Paul Gauguin,,https://uploads2.wikiart.org/images/paul-gauguin/self-portrait-dedicated-to-vincent-van-gogh-les-misérables-1888.jpg!Large.jpg,Post-Impressionism,self-portrait,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/self-portrait-dedicated-to-vincent-van-gogh-les-mis%C3%A9rables-1888,https://uploads2.wikiart.org/images/paul-gauguin/self-portrait-dedicated-to-vincent-van-gogh-les-misérables-1888.jpg!Large.jpg,"[{'url': 'https://uploads2.wikiart.org/images/paul-gauguin/self-portrait-dedicated-to-vincent-van-gogh-les-mis%C3%A9rables-1888.jpg!Large.jpg', 'path': 'full/c895ac54990d8d1c942cc5991bc7ca732ae87981.jpg', 'checksum': 'd7f29afb9fbb817a3c7660c7ae845acf', 'status': 'downloaded'}]"
Still Life Fete Gloanec,Paul Gauguin,,https://uploads3.wikiart.org/images/paul-gauguin/still-life-fete-gloanec-1888.jpg!Large.jpg,Post-Impressionism,still life,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/still-life-fete-gloanec-1888,https://uploads3.wikiart.org/images/paul-gauguin/still-life-fete-gloanec-1888.jpg!Large.jpg,"[{'url': 'https://uploads3.wikiart.org/images/paul-gauguin/still-life-fete-gloanec-1888.jpg!Large.jpg', 'path': 'full/282958f7c3d4c141736818a0ce7d95964be4de9a.jpg', 'checksum': 'f88f3788b1561a633f0271fa737f8214', 'status': 'downloaded'}]"
"Swineherd, Brittany",Paul Gauguin,,https://uploads7.wikiart.org/images/paul-gauguin/swineherd-brittany-1888.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/swineherd-brittany-1888,https://uploads7.wikiart.org/images/paul-gauguin/swineherd-brittany-1888.jpg!Large.jpg,"[{'url': 'https://uploads7.wikiart.org/images/paul-gauguin/swineherd-brittany-1888.jpg!Large.jpg', 'path': 'full/f6ce7990cb83e281390e8be8c464b7051f5ff1d0.jpg', 'checksum': '39233b716f6087bee73c78fddfa48563', 'status': 'downloaded'}]"
The first flowers,Paul Gauguin,,https://uploads6.wikiart.org/images/paul-gauguin/the-first-flowers-1888.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/the-first-flowers-1888,https://uploads6.wikiart.org/images/paul-gauguin/the-first-flowers-1888.jpg!Large.jpg,"[{'url': 'https://uploads6.wikiart.org/images/paul-gauguin/the-first-flowers-1888.jpg!Large.jpg', 'path': 'full/ddf6baa18a9463f46290e69cff4722c87a6e16f8.jpg', 'checksum': '3a792dc1ad66704e004dc0654a10baaa', 'status': 'downloaded'}]"
Rocks on the breton coast,Paul Gauguin,,https://uploads5.wikiart.org/images/paul-gauguin/rocks-on-the-breton-coast-1888.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/rocks-on-the-breton-coast-1888,https://uploads5.wikiart.org/images/paul-gauguin/rocks-on-the-breton-coast-1888.jpg!Large.jpg,"[{'url': 'https://uploads5.wikiart.org/images/paul-gauguin/rocks-on-the-breton-coast-1888.jpg!Large.jpg', 'path': 'full/6529fef7569201ce08d20f1f5d97aebd6d81eec2.jpg', 'checksum': '296697ab130ea9a77106059b897514a1', 'status': 'downloaded'}]"
The wave,Paul Gauguin,,https://uploads6.wikiart.org/images/paul-gauguin/the-wave-1888.jpg!Large.jpg,Post-Impressionism,marina,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/the-wave-1888,https://uploads6.wikiart.org/images/paul-gauguin/the-wave-1888.jpg!Large.jpg,"[{'url': 'https://uploads6.wikiart.org/images/paul-gauguin/the-wave-1888.jpg!Large.jpg', 'path': 'full/46929f56ef5a22af913e665837d458977b40b16b.jpg', 'checksum': '95d76e8dfa3ad758586012fa3616854f', 'status': 'downloaded'}]"
Portrait of Madelaine Bernard,Paul Gauguin,,https://uploads0.wikiart.org/images/paul-gauguin/portrait-of-madelaine-bernard-1888.jpg!Large.jpg,Post-Impressionism,portrait,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/portrait-of-madelaine-bernard-1888,https://uploads0.wikiart.org/images/paul-gauguin/portrait-of-madelaine-bernard-1888.jpg!Large.jpg,"[{'url': 'https://uploads0.wikiart.org/images/paul-gauguin/portrait-of-madelaine-bernard-1888.jpg!Large.jpg', 'path': 'full/32c0d0379935e4068117e7b59fee74121023aa7c.jpg', 'checksum': 'beea690f2f17752691da08c5bf3bc857', 'status': 'downloaded'}]"
Portrait of a woman (Marie Lagadu),Paul Gauguin,,https://uploads3.wikiart.org/images/paul-gauguin/portrait-of-a-woman-marie-lagadu-1888.jpg!Large.jpg,Post-Impressionism,portrait,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/portrait-of-a-woman-marie-lagadu-1888,https://uploads3.wikiart.org/images/paul-gauguin/portrait-of-a-woman-marie-lagadu-1888.jpg!Large.jpg,"[{'url': 'https://uploads3.wikiart.org/images/paul-gauguin/portrait-of-a-woman-marie-lagadu-1888.jpg!Large.jpg', 'path': 'full/35bdbc6114e0ae401108955bc457be83c1c69373.jpg', 'checksum': '8445790b41504b0b0c0097fcb74c7fe3', 'status': 'downloaded'}]"
Self portrait at Lezaven,Paul Gauguin,,https://uploads4.wikiart.org/images/paul-gauguin/self-portrait-at-lezaven-1888.jpg!Large.jpg,Post-Impressionism,self-portrait,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/self-portrait-at-lezaven-1888,https://uploads4.wikiart.org/images/paul-gauguin/self-portrait-at-lezaven-1888.jpg!Large.jpg,"[{'url': 'https://uploads4.wikiart.org/images/paul-gauguin/self-portrait-at-lezaven-1888.jpg!Large.jpg', 'path': 'full/9400c01c915f6ea956e230fd8d8d2736fa01805a.jpg', 'checksum': 'f5c06136a58105bd206b1ca441df1346', 'status': 'downloaded'}]"
Portrait of a little boy,Paul Gauguin,,https://uploads4.wikiart.org/images/paul-gauguin/portrait-of-a-little-boy-1888.jpg!Large.jpg,Post-Impressionism,portrait,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/portrait-of-a-little-boy-1888,https://uploads4.wikiart.org/images/paul-gauguin/portrait-of-a-little-boy-1888.jpg!Large.jpg,"[{'url': 'https://uploads4.wikiart.org/images/paul-gauguin/portrait-of-a-little-boy-1888.jpg!Large.jpg', 'path': 'full/44a0b41b26109071a8bfdf86b79e8995b1031ae0.jpg', 'checksum': '64eff5cb7316da72564a3f768aca8467', 'status': 'downloaded'}]"
Sheperd and sheperdess in a meadow,Paul Gauguin,,https://uploads5.wikiart.org/images/paul-gauguin/sheperd-and-sheperdess-in-a-meadow-1888.jpg!Large.jpg,Post-Impressionism,genre painting,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/sheperd-and-sheperdess-in-a-meadow-1888,https://uploads5.wikiart.org/images/paul-gauguin/sheperd-and-sheperdess-in-a-meadow-1888.jpg!Large.jpg,"[{'url': 'https://uploads5.wikiart.org/images/paul-gauguin/sheperd-and-sheperdess-in-a-meadow-1888.jpg!Large.jpg', 'path': 'full/280f335758bf41e24e79714c7c3b989cf485d263.jpg', 'checksum': '02e1085f1bc3ad7c7b85c9252bc5a36a', 'status': 'downloaded'}]"
"Night café, Arles",Paul Gauguin,,https://uploads5.wikiart.org/images/paul-gauguin/night-café-arles-1888.jpg!Large.jpg,Post-Impressionism,genre painting,oil; jute,,,https://www.wikiart.org/en/paul-gauguin/night-caf%C3%A9-arles-1888,https://uploads5.wikiart.org/images/paul-gauguin/night-café-arles-1888.jpg!Large.jpg,"[{'url': 'https://uploads5.wikiart.org/images/paul-gauguin/night-caf%C3%A9-arles-1888.jpg!Large.jpg', 'path': 'full/3018c87a64cfd1d6897969e467740bc3157897de.jpg', 'checksum': '31da6023ad7b93d852855de2bf927cfa', 'status': 'downloaded'}]"
Old Women of Arles,Paul Gauguin,,https://uploads7.wikiart.org/images/paul-gauguin/old-women-of-arles-1888.jpg!Large.jpg,Post-Impressionism,genre painting,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/old-women-of-arles-1888,https://uploads7.wikiart.org/images/paul-gauguin/old-women-of-arles-1888.jpg!Large.jpg,"[{'url': 'https://uploads7.wikiart.org/images/paul-gauguin/old-women-of-arles-1888.jpg!Large.jpg', 'path': 'full/40fdf853af0b8f3afe91d8c79842bf13427346fc.jpg', 'checksum': 'ff6664a564fe032b393a5d1c07b64941', 'status': 'downloaded'}]"
River Aven below moun Saint Marguerite,Paul Gauguin,,https://uploads0.wikiart.org/images/paul-gauguin/river-aven-below-moun-saint-marguerite-1888.jpg!Large.jpg,Post-Impressionism,landscape,oil; canvas,,,https://www.wikiart.org/en/paul-gauguin/river-aven-below-moun-saint-marguerite-1888,https://uploads0.wikiart.org/images/paul-gauguin/river-aven-below-moun-saint-marguerite-1888.jpg!Large.jpg,"[{'url': 'https://uploads0.wikiart.org/images/paul-gauguin/river-aven-below-moun-saint-marguerite-1888.jpg!Large.jpg', 'path': 'full/af1bbe75fb18675cb66905c5d96688d116e59f13.jpg', 'checksum': 'c8de761b32ac04d50f8d4d8960e07061', 'status': 'downloaded'}]"
